timestamp,product_id,product_category,warehouse_location,inventory_level,units_sold,unit_price,lead_time_days,restock_quantity,promotion_flag,temperature_celsius,humidity_percent,truck_arrival_delay_mins,demand_forecast
2024-03-12,P001,Apparel,WH03,65,31,165.77,2,186,0,30.65,41.22,109,28
2024-03-13,P007,Electronics,WH05,244,37,92.11,12,262,1,25.97,72.81,106,37
2024-03-14,P007,Electronics,WH05,450,26,444.38,7,215,1,17.51,77.84,14,30
2024-03-15,P009,Apparel,WH04,104,24,141.99,2,285,0,27.19,42.25,11,19
2024-03-16,P007,Home Goods,WH05,324,30,71.12,4,163,1,37.92,38.78,50,32
2024-03-17,P010,Apparel,WH05,384,29,22.62,13,143,0,24.26,42.98,20,27
2024-03-18,P007,FMCG,WH01,93,32,233.21,11,265,0,21.75,70.98,91,34
2024-03-19,P003,Apparel,WH02,273,23,116.44,12,130,0,24.73,54.17,29,20
2024-03-20,P002,Apparel,WH05,310,29,402.97,1,264,0,24.33,33.54,68,28
2024-03-21,P006,Home Goods,WH01,55,30,372.02,14,261,0,38.23,71.1,16,28
2024-03-22,P006,Electronics,WH01,350,34,228.84,3,177,1,39.71,42.62,21,36
2024-03-23,P001,Electronics,WH01,487,41,254.51,10,186,1,26.02,46.48,89,43
2024-03-24,P003,Apparel,WH05,158,25,20.04,12,238,1,38.23,42.09,18,25
2024-03-25,P001,Apparel,WH03,249,27,181.25,5,291,0,33.54,36.98,26,23
2024-03-26,P004,Electronics,WH05,316,25,269.74,1,138,0,30.53,50.96,87,25
2024-03-27,P010,Apparel,WH03,152,39,477.22,5,178,1,26.63,59.39,14,39
2024-03-28,P010,Apparel,WH01,150,24,248.61,2,31,1,22.3,75.42,37,27
2024-03-29,P003,Electronics,WH03,477,32,94.2,7,214,1,21.38,77.79,88,33
2024-03-30,P006,Electronics,WH01,252,27,429.81,4,213,1,24.68,35.04,91,30
2024-03-31,P006,Home Goods,WH02,307,21,319.02,5,166,1,22.75,78.47,69,23
2024-04-01,P004,Apparel,WH05,122,33,426.51,6,157,0,26.12,59.17,118,35
2024-04-02,P005,Home Goods,WH02,293,33,476.99,14,148,1,29.98,73.68,15,31
2024-04-03,P006,Apparel,WH02,136,29,169.26,8,46,1,27.91,74.09,86,31
2024-04-04,P008,FMCG,WH02,346,21,233.68,13,85,1,25.41,48.66,37,25
2024-04-05,P003,Electronics,WH01,93,29,372.53,13,92,1,27.43,46.41,25,28
2024-04-06,P007,Apparel,WH03,279,33,91.65,12,148,1,33.39,36.32,27,36
2024-04-07,P002,FMCG,WH04,95,29,238.37,10,83,1,37.23,30.69,107,30
2024-04-08,P005,Apparel,WH03,359,29,413.0,4,138,1,38.44,55.54,1,24
2024-04-09,P007,Apparel,WH05,219,33,453.17,7,67,0,16.42,64.69,20,34
2024-04-10,P008,Home Goods,WH05,181,31,21.24,11,31,1,18.98,73.12,38,28
2024-04-11,P005,FMCG,WH01,321,38,410.55,12,241,1,21.27,57.46,20,36
2024-04-12,P004,FMCG,WH05,117,29,220.54,5,90,0,17.84,74.38,35,28
2024-04-13,P001,Home Goods,WH04,277,36,330.43,14,122,1,27.24,52.37,30,39
2024-04-14,P004,Apparel,WH05,453,35,236.7,2,245,0,17.27,61.84,114,31
2024-04-15,P004,FMCG,WH03,285,27,93.35,2,102,0,37.28,68.12,41,30
2024-04-16,P005,Home Goods,WH04,67,30,371.26,2,163,0,17.38,67.88,119,30
2024-04-17,P007,Electronics,WH04,385,24,193.65,14,159,0,25.29,61.81,22,22
2024-04-18,P010,Electronics,WH01,309,36,284.04,9,280,0,20.57,41.88,50,31
2024-04-19,P008,Home Goods,WH01,248,24,220.32,6,90,0,31.12,71.97,7,23
2024-04-20,P010,FMCG,WH02,491,29,150.89,3,73,1,21.83,61.77,6,24
2024-04-21,P003,Electronics,WH01,463,26,464.81,1,45,1,29.61,55.91,94,26
2024-04-22,P004,Home Goods,WH04,180,31,366.83,1,28,1,16.81,55.44,85,31
2024-04-23,P001,Electronics,WH05,380,28,433.1,13,82,0,35.7,46.85,76,23
2024-04-24,P006,Electronics,WH04,390,30,127.39,8,141,1,19.41,63.02,15,26
2024-04-25,P006,Home Goods,WH04,334,30,417.74,3,40,0,34.06,60.94,31,33
2024-04-26,P004,Home Goods,WH03,360,22,378.56,13,126,1,34.02,30.58,40,19
2024-04-27,P002,FMCG,WH04,210,26,387.55,6,137,0,25.42,47.89,64,22
2024-04-28,P002,FMCG,WH01,56,34,182.75,11,44,0,20.03,34.55,90,36
2024-04-29,P009,FMCG,WH02,130,29,351.11,13,223,0,23.14,30.25,63,24
2024-04-30,P008,Home Goods,WH01,240,37,379.58,2,130,0,27.29,45.06,79,34
2024-05-01,P002,Apparel,WH03,281,27,43.84,3,126,1,24.1,63.19,46,31
2024-05-02,P005,Home Goods,WH03,448,34,403.95,3,52,0,21.71,45.98,113,35
2024-05-03,P002,FMCG,WH05,334,21,149.95,3,202,0,38.93,62.65,119,21
2024-05-04,P002,Apparel,WH04,317,34,248.97,14,188,0,27.57,78.58,105,29
2024-05-05,P006,Home Goods,WH03,490,28,179.04,14,239,0,26.01,63.5,38,30
2024-05-06,P010,Electronics,WH05,125,32,169.34,14,201,1,38.5,72.17,12,30
2024-05-07,P005,FMCG,WH03,119,29,400.47,10,166,0,22.98,68.16,47,33
2024-05-08,P009,FMCG,WH03,220,19,205.47,2,241,0,38.22,71.68,19,15
2024-05-09,P010,Home Goods,WH05,460,25,233.76,13,21,0,36.92,52.88,0,28
2024-05-10,P010,Electronics,WH05,364,32,164.58,11,208,0,18.48,60.37,112,35
2024-05-11,P009,FMCG,WH01,115,22,195.49,1,208,1,17.75,62.0,63,26
2024-05-12,P008,FMCG,WH01,441,35,397.29,5,79,0,35.07,38.11,96,30
2024-05-13,P006,Home Goods,WH05,234,37,291.62,4,24,1,37.64,64.83,96,37
2024-05-14,P004,Apparel,WH03,115,40,486.34,13,70,0,25.84,49.67,99,39
2024-05-15,P004,Electronics,WH01,424,31,229.15,6,265,1,26.51,49.56,42,30
2024-05-16,P002,Home Goods,WH02,240,32,409.41,12,179,1,26.93,52.33,22,28
2024-05-17,P004,Home Goods,WH04,411,30,166.05,3,141,0,22.17,64.29,29,29
2024-05-18,P007,Electronics,WH04,50,42,373.68,3,224,0,21.28,58.12,70,38
2024-05-19,P008,Apparel,WH03,312,36,451.77,9,72,0,17.92,69.0,69,32
2024-05-20,P010,FMCG,WH01,106,33,481.56,3,115,0,29.52,43.64,95,36
2024-05-21,P009,Electronics,WH01,190,25,244.97,7,180,0,29.37,33.77,85,21
2024-05-22,P002,Electronics,WH05,271,30,190.82,12,51,1,38.17,43.76,29,34
2024-05-23,P010,Electronics,WH02,151,29,97.22,4,280,0,20.92,51.6,85,27
2024-05-24,P003,Electronics,WH02,461,38,182.86,8,147,0,21.78,76.19,99,37
2024-05-25,P003,Home Goods,WH01,155,36,371.2,5,106,0,35.7,68.88,96,37
2024-05-26,P006,Home Goods,WH03,233,25,285.83,9,43,0,31.86,54.7,45,20
2024-05-27,P004,FMCG,WH02,243,24,145.14,14,153,0,23.22,53.14,27,25
2024-05-28,P002,Electronics,WH04,407,27,154.75,12,238,1,23.64,75.23,57,24
2024-05-29,P010,Electronics,WH02,490,28,372.11,11,275,0,30.74,36.48,40,26
2024-05-30,P005,Electronics,WH01,249,29,182.01,13,284,1,15.91,64.0,1,33
2024-05-31,P001,Home Goods,WH05,418,28,97.39,11,79,1,38.68,40.93,49,30
2024-06-01,P010,Electronics,WH02,253,31,407.26,11,267,1,38.74,53.33,76,27
2024-06-02,P001,Home Goods,WH05,456,26,495.22,12,13,1,23.05,77.81,69,25
2024-06-03,P004,FMCG,WH05,403,31,344.73,8,147,1,29.44,31.74,6,29
2024-06-04,P009,Electronics,WH05,483,33,24.8,1,215,1,22.04,73.82,24,32
2024-06-05,P008,Apparel,WH03,274,36,207.77,6,200,1,23.64,70.56,109,33
2024-06-06,P004,Apparel,WH01,330,35,449.21,3,131,1,38.08,41.76,61,36
2024-06-07,P009,Apparel,WH04,394,33,281.14,14,285,0,38.13,67.65,42,31
2024-06-08,P005,Apparel,WH03,135,34,495.24,3,148,1,16.44,65.75,99,36
2024-06-09,P003,Home Goods,WH01,389,35,28.44,2,299,0,24.51,70.94,73,34
2024-06-10,P003,Electronics,WH04,297,29,174.81,3,75,1,19.57,76.67,90,31
2024-06-11,P002,Home Goods,WH01,461,26,430.25,1,135,0,19.44,75.84,51,25
2024-06-12,P007,FMCG,WH03,318,29,405.73,14,67,0,19.49,56.31,113,27
2024-06-13,P010,Electronics,WH02,473,26,288.55,2,152,0,22.76,34.31,105,25
2024-06-14,P006,Apparel,WH02,468,25,70.86,11,212,0,22.62,66.24,25,20
2024-06-15,P005,Home Goods,WH01,88,28,209.32,12,32,0,39.84,32.66,62,26
2024-06-16,P002,Home Goods,WH05,393,30,486.2,10,68,0,29.27,45.29,43,28
2024-06-17,P001,FMCG,WH02,496,34,92.73,9,60,1,21.35,73.04,38,33
2024-06-18,P003,Home Goods,WH02,305,33,191.01,9,134,0,26.24,68.43,103,37
2024-06-19,P007,Electronics,WH02,424,36,406.74,9,64,0,20.15,67.04,14,32
2024-06-20,P008,Electronics,WH03,285,24,177.74,11,96,0,34.3,38.84,90,19
2024-06-21,P006,Electronics,WH05,395,27,460.12,1,22,1,24.05,31.68,62,27
2024-06-22,P005,FMCG,WH02,436,31,390.1,12,246,0,24.07,56.37,57,34
2024-06-23,P009,Apparel,WH04,412,27,69.1,2,4,1,36.45,79.3,35,29
2024-06-24,P001,Electronics,WH03,390,35,450.57,13,142,1,30.25,72.84,51,36
2024-06-25,P005,Electronics,WH04,313,37,399.14,9,151,1,32.06,59.23,88,41
2024-06-26,P002,FMCG,WH04,348,36,432.51,1,257,1,16.79,64.37,75,31
2024-06-27,P008,Electronics,WH01,163,27,54.47,11,289,1,21.27,34.74,73,24
2024-06-28,P004,Home Goods,WH03,122,40,321.01,6,17,0,31.45,71.96,10,42
2024-01-01,P005,Home Goods,WH03,344,35,411.88,10,28,0,31.95,63.11,65,36
2024-01-02,P009,Home Goods,WH01,136,23,211.72,3,266,1,18.18,76.64,12,25
2024-01-03,P010,Electronics,WH02,173,32,413.87,3,3,0,17.03,36.31,14,31
2024-01-04,P010,Apparel,WH05,397,37,205.72,10,241,0,26.55,73.18,66,35
2024-01-05,P009,Apparel,WH05,94,29,327.34,10,257,0,30.23,35.14,74,27
2024-01-06,P003,Home Goods,WH05,130,38,407.36,11,107,1,20.58,66.0,7,37
2024-01-07,P006,FMCG,WH02,175,22,417.53,11,125,0,23.64,45.49,71,25
2024-01-08,P004,Home Goods,WH03,339,32,112.98,6,67,0,23.19,58.15,41,34
2024-01-09,P007,Home Goods,WH05,76,40,440.18,12,210,1,16.97,73.64,37,38
2024-01-10,P008,Apparel,WH01,403,34,206.18,8,228,1,18.24,73.42,17,38
2024-01-11,P009,FMCG,WH05,468,28,495.81,13,81,0,35.42,76.46,108,23
2024-01-12,P008,FMCG,WH01,236,37,92.59,13,11,1,36.41,58.86,80,36
2024-01-13,P003,Apparel,WH01,454,37,58.36,7,134,1,21.98,31.48,67,33
2024-01-14,P003,Electronics,WH02,61,39,234.36,9,79,0,35.24,34.07,35,36
2024-01-15,P005,Home Goods,WH01,411,22,122.04,9,23,1,18.75,30.07,83,26
2024-01-16,P007,Electronics,WH05,365,40,54.95,7,69,1,18.99,31.85,47,39
2024-01-17,P007,Electronics,WH03,177,25,460.51,9,219,0,39.53,58.6,10,28
2024-01-18,P001,Apparel,WH05,110,32,118.28,5,291,1,18.69,73.43,62,34
2024-01-19,P010,FMCG,WH01,437,36,60.64,3,3,0,39.82,76.48,21,33
2024-01-20,P002,FMCG,WH04,102,26,247.62,12,229,1,15.74,53.96,103,27
2024-01-21,P007,Electronics,WH03,460,31,182.46,10,86,0,33.09,50.31,55,33
2024-01-22,P010,FMCG,WH03,110,42,256.08,8,102,0,32.54,59.6,72,44
2024-01-23,P010,Apparel,WH05,173,26,400.76,2,50,0,32.17,34.88,6,21
2024-01-24,P010,Electronics,WH02,321,29,57.06,7,169,1,36.28,59.98,10,29
2024-01-25,P010,Apparel,WH04,339,31,388.01,1,217,1,37.77,52.13,10,34
2024-01-26,P003,Apparel,WH01,459,28,318.15,11,220,0,38.42,49.32,65,24
2024-01-27,P002,Home Goods,WH03,352,26,445.64,5,264,1,32.6,38.21,32,21
2024-01-28,P010,Electronics,WH01,188,27,32.73,5,28,1,29.13,59.56,13,25
2024-01-29,P004,Apparel,WH04,484,23,72.83,9,69,1,25.54,35.89,45,20
2024-01-30,P004,Apparel,WH02,222,21,419.88,14,146,1,28.85,70.53,38,17
2024-01-31,P001,FMCG,WH02,375,38,49.99,14,66,1,37.22,36.6,50,39
2024-02-01,P003,Home Goods,WH02,332,30,475.99,8,282,0,19.96,40.58,70,26
2024-02-02,P002,FMCG,WH01,385,21,212.01,2,163,1,35.87,78.7,110,16
2024-02-03,P004,Apparel,WH04,237,31,297.84,13,250,0,28.38,61.54,81,30
2024-02-04,P005,FMCG,WH04,239,38,85.33,14,148,0,19.26,30.69,68,40
2024-02-05,P010,Home Goods,WH01,288,21,208.52,3,65,0,38.55,55.06,109,21
2024-02-06,P005,FMCG,WH05,175,26,278.35,3,263,0,24.28,56.25,70,21
2024-02-07,P002,FMCG,WH04,361,31,216.72,5,85,0,24.76,54.72,11,31
2024-02-08,P004,FMCG,WH01,332,30,452.45,4,172,1,23.42,70.92,19,30
2024-02-09,P007,Apparel,WH02,382,27,364.41,5,34,0,20.38,76.21,8,28
2024-02-10,P010,Home Goods,WH05,390,21,197.4,7,266,1,26.29,61.55,105,20
2024-02-11,P007,FMCG,WH03,378,19,341.68,7,110,1,38.24,56.25,0,14
2024-02-12,P003,Apparel,WH05,173,38,144.62,10,105,0,37.76,72.99,34,40
2024-02-13,P009,Electronics,WH01,423,27,372.66,13,140,0,30.65,54.75,10,24
2024-02-14,P010,Apparel,WH04,170,37,250.88,3,170,1,24.15,45.84,69,33
2024-02-15,P010,Electronics,WH04,391,33,229.67,12,96,1,18.84,59.18,20,35
2024-02-16,P008,Apparel,WH04,420,23,127.6,4,214,0,27.86,73.65,26,18
2024-02-17,P007,FMCG,WH02,276,38,434.45,12,22,1,37.07,79.9,39,38
2024-02-18,P003,Home Goods,WH02,488,16,122.22,3,207,0,29.47,34.12,52,16
2024-02-19,P008,Electronics,WH05,81,36,336.33,10,181,1,18.43,56.8,91,35
2024-02-20,P003,Home Goods,WH05,130,26,363.24,9,60,0,37.36,76.46,83,24
2024-02-21,P010,Electronics,WH01,214,35,82.8,8,60,0,15.45,31.3,69,32
2024-02-22,P004,Home Goods,WH03,134,26,47.67,14,21,1,33.46,39.73,42,29
2024-02-23,P001,FMCG,WH03,67,31,105.81,2,224,0,29.66,35.72,21,32
2024-02-24,P001,Home Goods,WH03,434,31,356.33,4,299,0,19.4,62.83,79,29
2024-02-25,P010,Apparel,WH01,77,40,227.56,6,245,1,29.62,53.3,109,44
2024-02-26,P004,Electronics,WH01,169,29,395.66,11,211,1,26.04,30.93,81,26
2024-02-27,P001,FMCG,WH04,339,26,427.7,2,197,0,39.47,76.56,36,25
2024-02-28,P007,Home Goods,WH05,325,37,460.39,3,243,0,20.85,38.03,41,40
2024-02-29,P010,Electronics,WH05,459,29,28.15,3,178,0,17.44,76.71,25,32
2024-03-01,P001,FMCG,WH02,461,30,363.27,12,9,1,29.16,37.23,37,31
2024-03-02,P005,Apparel,WH03,138,33,106.74,8,45,0,23.21,44.9,70,33
2024-03-03,P007,Electronics,WH04,438,30,487.11,5,146,0,20.5,63.33,110,33
2024-03-04,P002,Apparel,WH01,270,24,194.62,1,89,1,24.14,60.16,34,24
2024-03-05,P005,FMCG,WH05,455,32,185.37,2,174,0,16.64,46.22,80,27
2024-03-06,P010,FMCG,WH05,67,26,356.5,5,7,1,22.61,63.01,77,30
2024-03-07,P003,Apparel,WH04,59,30,406.65,12,224,1,19.27,65.38,57,29
2024-03-08,P010,Apparel,WH04,175,21,130.27,9,187,0,20.13,65.97,88,17
2024-03-09,P007,FMCG,WH03,499,29,213.34,9,232,0,36.81,77.36,46,24
2024-03-10,P002,Home Goods,WH03,125,35,147.26,2,224,1,17.24,72.29,89,33
2024-03-11,P010,FMCG,WH04,419,40,478.32,4,10,0,35.42,52.57,105,44
2024-03-12,P008,FMCG,WH05,331,26,328.59,1,11,0,18.96,40.66,5,24
2024-03-13,P010,Home Goods,WH04,351,25,114.93,3,266,0,16.39,33.65,66,27
2024-03-14,P010,Apparel,WH01,425,29,493.1,2,97,1,26.31,72.77,96,28
2024-03-15,P006,Apparel,WH01,234,23,260.57,5,278,1,21.19,56.32,69,27
2024-03-16,P002,Electronics,WH05,100,28,291.83,10,163,1,34.41,57.91,12,24
2024-03-17,P006,Apparel,WH05,220,32,134.1,13,210,1,39.18,51.95,88,28
2024-03-18,P003,Home Goods,WH02,408,35,383.15,1,66,1,15.68,49.78,7,33
2024-03-19,P008,FMCG,WH02,210,19,13.35,13,183,0,15.86,56.63,117,21
2024-03-20,P001,Apparel,WH01,255,20,480.89,14,134,1,28.99,78.06,79,16
2024-03-21,P008,Apparel,WH01,54,35,73.16,5,195,0,34.2,67.04,109,38
2024-03-22,P009,FMCG,WH05,65,36,219.08,14,217,0,33.05,45.49,17,34
2024-03-23,P009,Home Goods,WH04,411,30,102.21,5,6,0,26.17,36.83,45,28
2024-03-24,P004,Home Goods,WH02,190,48,46.16,4,252,1,15.89,53.32,94,51
2024-03-25,P005,FMCG,WH04,50,32,263.63,5,90,0,15.37,70.76,43,31
2024-03-26,P007,Electronics,WH04,319,32,123.91,10,52,0,26.41,74.71,82,28
2024-03-27,P001,Home Goods,WH03,54,24,63.38,6,21,1,26.75,72.0,37,19
2024-03-28,P009,Electronics,WH04,203,41,476.18,10,68,0,39.73,49.14,106,39
2024-03-29,P003,Apparel,WH02,180,39,17.17,13,11,0,32.77,68.52,5,34
2024-03-30,P009,Electronics,WH01,77,31,195.04,12,285,1,36.31,34.09,77,28
2024-03-31,P005,FMCG,WH01,251,37,254.83,14,28,0,31.82,39.29,75,36
2024-04-01,P010,Electronics,WH01,83,42,389.88,7,262,0,31.71,66.12,116,44
2024-04-02,P001,Apparel,WH02,195,37,352.26,7,128,1,38.68,66.13,40,34
2024-04-03,P010,Electronics,WH04,99,37,392.51,8,51,1,19.48,74.65,35,36
2024-04-04,P008,FMCG,WH05,121,33,498.44,3,291,1,23.05,51.17,16,28
2024-04-05,P002,Apparel,WH05,358,26,154.15,9,271,1,28.56,46.74,15,21
2024-04-06,P009,Home Goods,WH04,380,29,321.62,4,229,1,38.92,58.1,57,25
2024-04-07,P009,Home Goods,WH01,371,43,244.51,10,70,1,38.67,61.21,96,38
2024-04-08,P008,Home Goods,WH02,113,27,264.58,6,44,1,28.8,44.74,67,29
2024-04-09,P003,Home Goods,WH03,177,32,322.19,6,100,1,17.14,34.83,4,32
2024-04-10,P006,Home Goods,WH03,57,33,416.52,4,257,1,16.43,70.04,19,29
2024-04-11,P006,Apparel,WH01,278,25,346.86,7,196,1,38.57,65.11,48,29
2024-04-12,P008,Apparel,WH04,219,25,134.51,11,68,0,34.76,66.6,48,26
2024-04-13,P004,Electronics,WH03,411,21,223.26,13,126,1,29.39,51.86,27,22
2024-04-14,P008,FMCG,WH05,373,29,355.13,1,140,0,39.71,34.67,84,24
2024-04-15,P009,Apparel,WH04,403,27,394.6,10,195,1,31.47,47.1,94,30
2024-04-16,P007,Apparel,WH05,417,28,379.66,4,203,1,28.91,76.25,106,32
2024-04-17,P001,Home Goods,WH01,446,22,380.3,4,124,0,30.95,51.44,104,18
2024-04-18,P007,Apparel,WH03,376,29,339.33,7,20,1,26.77,78.6,60,30
2024-04-19,P005,Electronics,WH04,401,31,491.7,14,258,1,37.29,54.73,90,33
2024-04-20,P005,FMCG,WH02,363,27,166.85,8,79,0,27.64,54.03,63,27
2024-04-21,P006,Apparel,WH05,139,26,383.34,9,190,0,17.03,30.06,75,27
2024-04-22,P004,Home Goods,WH01,156,31,361.03,1,294,0,36.07,34.2,111,31
2024-04-23,P009,Home Goods,WH04,288,26,218.13,5,111,1,22.39,59.56,7,22
2024-04-24,P003,Apparel,WH05,247,32,151.39,1,53,0,26.29,41.43,8,31
2024-04-25,P004,Electronics,WH03,281,31,497.95,12,15,0,26.87,67.43,19,31
2024-04-26,P007,FMCG,WH02,191,33,444.93,12,11,0,18.56,44.07,80,37
2024-04-27,P002,Apparel,WH01,361,22,133.35,3,65,1,20.0,57.95,110,18
2024-04-28,P003,Electronics,WH03,59,29,90.85,9,111,1,16.79,54.67,6,30
2024-04-29,P005,Electronics,WH03,247,37,134.97,11,261,0,22.45,73.88,68,38
2024-04-30,P009,Home Goods,WH04,440,35,331.79,14,240,1,21.29,55.11,7,39
2024-05-01,P003,FMCG,WH05,139,34,366.46,6,287,0,39.86,58.99,63,31
2024-05-02,P002,FMCG,WH01,430,38,80.05,1,163,1,37.51,64.12,92,35
2024-05-03,P004,Electronics,WH03,57,23,449.41,11,164,1,29.69,74.43,103,24
2024-05-04,P009,Home Goods,WH02,123,25,486.72,11,70,0,30.9,76.95,113,25
2024-05-05,P003,Home Goods,WH01,362,26,247.96,2,183,0,31.82,40.19,48,26
2024-05-06,P005,Apparel,WH05,305,24,449.61,10,278,1,34.68,60.78,34,28
2024-05-07,P008,FMCG,WH02,396,23,60.05,13,255,0,27.67,37.17,107,27
2024-05-08,P005,Electronics,WH02,110,29,441.68,13,205,0,24.49,43.23,74,24
2024-05-09,P004,Home Goods,WH05,476,33,327.91,5,50,0,36.06,65.01,90,37
2024-05-10,P003,Home Goods,WH02,327,32,330.86,8,92,1,27.19,51.28,11,32
2024-05-11,P009,FMCG,WH05,427,36,292.83,10,228,0,29.42,45.37,31,40
2024-05-12,P005,Electronics,WH01,93,25,308.18,10,26,0,19.33,30.06,40,28
2024-05-13,P003,FMCG,WH03,148,29,366.95,11,214,1,33.34,61.68,116,32
2024-05-14,P006,FMCG,WH02,312,30,391.87,10,105,1,27.75,58.2,1,30
2024-05-15,P001,FMCG,WH03,54,24,169.92,2,159,0,16.02,59.31,86,25
2024-05-16,P004,Electronics,WH01,203,21,415.82,3,265,1,23.64,43.53,43,23
2024-05-17,P001,FMCG,WH05,129,33,140.09,14,115,1,31.24,48.33,98,29
2024-05-18,P008,Home Goods,WH05,456,29,155.79,2,175,1,30.96,63.06,95,33
2024-05-19,P003,Home Goods,WH02,414,30,84.31,10,236,0,21.83,72.6,91,27
2024-05-20,P007,Electronics,WH01,392,30,386.62,3,164,1,22.0,30.2,18,33
2024-05-21,P010,Electronics,WH03,486,25,233.62,9,30,0,25.4,57.49,9,20
2024-05-22,P010,Home Goods,WH04,262,36,317.75,4,199,0,30.78,66.06,25,32
2024-05-23,P006,Apparel,WH01,438,34,187.37,12,100,1,25.67,57.28,96,35
2024-05-24,P001,Apparel,WH03,363,29,200.89,13,263,0,22.04,61.02,36,27
2024-05-25,P009,Home Goods,WH04,56,41,378.91,5,93,0,19.46,62.16,102,37
2024-05-26,P009,Electronics,WH01,477,31,355.47,10,9,1,24.72,71.32,89,28
2024-05-27,P004,FMCG,WH05,348,37,247.22,1,15,1,35.66,47.16,2,41
2024-05-28,P006,Home Goods,WH02,230,29,240.05,7,134,1,17.67,66.68,91,28
2024-05-29,P002,Apparel,WH01,459,29,351.21,1,188,0,28.59,54.46,106,26
2024-05-30,P001,Apparel,WH02,190,27,358.6,5,257,1,28.93,35.72,104,26
2024-05-31,P009,Apparel,WH04,140,26,255.18,10,68,1,39.1,59.42,117,25
2024-06-01,P006,Electronics,WH02,105,33,459.85,13,37,0,35.2,42.3,104,37
2024-06-02,P004,Electronics,WH02,298,29,221.94,3,185,1,16.01,55.86,96,27
2024-06-03,P002,FMCG,WH02,274,30,209.74,8,174,1,31.54,54.98,63,26
2024-06-04,P001,Apparel,WH03,276,29,277.05,11,184,1,24.21,41.36,56,26
2024-06-05,P004,FMCG,WH02,113,28,231.2,11,292,1,19.22,32.89,78,24
2024-06-06,P008,Home Goods,WH03,124,32,27.57,11,48,0,39.54,30.55,102,33
2024-06-07,P002,Home Goods,WH04,262,35,425.16,14,132,1,37.49,50.75,60,38
2024-06-08,P008,Electronics,WH01,220,34,109.41,9,175,1,20.81,47.29,52,34
2024-06-09,P006,Apparel,WH04,376,23,87.09,13,41,0,33.66,41.6,31,18
2024-06-10,P001,Home Goods,WH04,208,30,61.34,9,124,1,19.54,72.24,88,30
2024-06-11,P007,Apparel,WH01,263,30,298.21,2,145,1,33.27,51.45,92,29
2024-06-12,P009,FMCG,WH01,113,28,374.35,14,267,0,21.13,52.27,1,28
2024-06-13,P004,Home Goods,WH02,98,37,466.19,11,157,0,25.74,43.51,114,37
2024-06-14,P001,Home Goods,WH05,432,26,331.01,12,102,0,16.83,77.19,76,24
2024-06-15,P006,Apparel,WH05,318,28,378.9,13,67,0,37.06,59.43,114,27
2024-06-16,P003,Electronics,WH01,410,23,179.95,9,218,1,21.38,50.12,8,23
2024-06-17,P007,Electronics,WH04,455,30,177.2,14,188,0,35.16,54.91,104,33
2024-06-18,P003,Apparel,WH02,426,32,70.03,10,21,0,17.54,44.38,51,30
2024-06-19,P008,Electronics,WH03,85,39,269.85,3,283,1,28.33,77.8,9,40
2024-06-20,P007,Electronics,WH04,308,33,375.96,9,293,1,34.35,55.58,12,33
2024-06-21,P001,Electronics,WH05,290,29,121.71,11,126,0,22.71,76.98,69,32
2024-06-22,P004,Home Goods,WH01,463,28,309.36,3,23,1,22.27,32.2,72,27
2024-06-23,P007,Apparel,WH02,272,30,299.05,1,50,0,32.23,57.38,46,33
2024-06-24,P008,Apparel,WH05,120,24,471.41,6,198,0,21.58,36.98,118,27
2024-06-25,P003,Apparel,WH03,333,42,421.26,13,237,0,24.4,48.18,17,45
2024-06-26,P009,FMCG,WH03,148,24,457.41,3,24,1,21.44,31.05,51,20
2024-06-27,P006,Home Goods,WH05,208,27,150.37,9,133,1,39.13,68.02,14,30
2024-06-28,P010,FMCG,WH03,79,31,422.74,1,99,0,22.24,32.52,85,32
2024-01-01,P010,Apparel,WH01,450,29,88.87,2,168,0,31.75,42.45,17,25
2024-01-02,P008,Home Goods,WH02,239,22,455.83,5,68,0,20.91,55.14,22,25
2024-01-03,P003,FMCG,WH01,418,30,459.51,2,37,0,28.08,44.92,66,28
2024-01-04,P002,Home Goods,WH01,274,27,137.32,4,130,1,28.34,46.44,49,30
2024-01-05,P002,FMCG,WH05,239,27,393.34,7,109,0,31.81,61.81,26,29
2024-01-06,P006,Apparel,WH04,91,28,388.72,12,57,1,33.62,39.44,107,28
2024-01-07,P010,Apparel,WH02,191,22,441.88,6,171,1,30.9,54.41,107,22
2024-01-08,P003,FMCG,WH01,279,25,237.41,8,19,0,26.12,37.98,21,22
2024-01-09,P006,FMCG,WH05,398,29,389.51,11,293,1,33.54,66.85,115,30
2024-01-10,P004,FMCG,WH05,166,40,245.12,8,298,0,32.99,45.37,106,43
2024-01-11,P006,Apparel,WH03,372,28,128.65,11,271,1,23.8,57.79,41,32
2024-01-12,P003,Home Goods,WH01,183,35,12.47,4,42,1,30.2,33.91,92,33
2024-01-13,P003,Home Goods,WH04,363,32,123.88,14,49,0,15.93,76.37,0,29
2024-01-14,P008,FMCG,WH01,342,29,440.5,6,106,1,17.57,48.81,17,31
2024-01-15,P009,Home Goods,WH01,51,21,288.15,5,244,0,23.06,43.25,74,21
2024-01-16,P008,Apparel,WH04,339,38,370.23,12,267,1,31.27,55.64,42,36
2024-01-17,P010,FMCG,WH04,68,31,83.55,5,60,1,37.1,55.05,11,29
2024-01-18,P008,Electronics,WH04,118,35,447.64,6,75,0,25.63,48.11,98,33
